,citizen_id,first_name,last_name,age,annual_income,spending_score
1662,2616236,Jessica,Wilson,24,249.53785297103857,79
1663,2616078,Robert,Davis,61,427.4116392073318,89
1664,2610352,Margaret,Thomas,35,454.80668768265974,99
1665,2619094,William,Taylor,60,296.37720477704823,77
1666,2617005,Patricia,Martin,46,995.6850891930388,43
1667,2610158,Patricia,Brown,36,767.6260188886573,8
1668,2610956,Sarah,Garcia,42,692.4549869540931,85
1669,2612071,Margaret,Lopez,21,854.866984570144,63
1670,2618595,Thomas,Moore,68,666.419195765446,63
1671,2619579,Joseph,Miller,30,790.9803430551121,6
1672,2613453,Patricia,Jones,49,412.52564451872297,74
1673,2616675,Jennifer,Martinez,44,500.3717699093277,52
1674,2610955,Sarah,Garcia,68,46.99638330284939,21
1675,2616295,Patricia,Wilson,51,280.64639140881576,14
1676,2611712,Jennifer,Garcia,45,368.012409233316,58
1677,2614703,Robert,Wilson,26,625.4702254193297,97
1678,2616563,Sarah,Lopez,25,464.2112847939034,25
1679,2619465,Sarah,Perez,38,607.8382624232994,56
1680,2615631,Elizabeth,Lopez,63,713.3273345138817,83
1681,2619633,William,Davis,47,42.718667667670516,9
1682,2619989,Patricia,Martinez,46,258.2777470036145,36
1683,2611394,Jessica,Thomas,26,170.9038725447324,57
1684,2619461,Patricia,Martin,30,187.45511917097124,79
1685,2614732,Susan,Davis,35,503.1253956319915,5
1686,2613714,Margaret,Rodriguez,55,739.9787764999253,81
1687,2610529,Elizabeth,Gonzalez,39,272.77703392537734,94
1688,2612958,Patricia,Martin,48,824.4492381357122,7
1689,2617904,Karen,Taylor,52,892.4565172085739,6
1690,2613591,Richard,Jackson,59,350.53387202035236,79
1691,2616895,Richard,Taylor,59,681.3565389542252,52
1692,2619131,Jessica,Miller,27,117.04929408510812,74
1693,2610525,Karen,Smith,26,744.0282854858219,70
1694,2616477,James,Martin,48,165.0238754766188,55
1695,2610001,Christopher,Wilson,61,687.4158037710208,77
1696,2610374,Sarah,Taylor,57,421.9000034601844,14
1697,2614648,Joseph,Gonzalez,41,928.4563216185408,1
1698,2612365,Lisa,Johnson,58,464.4605818323972,97
1699,2611525,Robert,Wilson,66,30.902817467594712,83
1700,2611646,Jennifer,Smith,25,480.66903624589696,73
1701,2610013,Jennifer,Jones,67,795.498743859993,37
1702,2614599,John,Miller,37,647.0843308868499,49
1703,2612278,Sarah,Jackson,34,966.315196614674,12
1704,2613155,Susan,Wilson,45,843.2724900647459,5
1705,2618321,Patricia,White,23,526.5516628975629,70
1706,2613814,James,Wilson,59,206.5205656053981,11
1707,2613216,Patricia,Anderson,50,3.7746298221230656,53
1708,2618219,James,Jones,45,980.5023970013682,55
1709,2612113,Christopher,Jones,18,938.3196983026702,74
1710,2619444,Linda,Lee,58,274.14399407519284,79
1711,2614356,Margaret,White,69,638.2157862237272,50
1712,2615543,Robert,Johnson,52,729.2395628861536,53
1713,2614555,Mary,Moore,41,578.0134610325949,55
1714,2617062,Susan,White,23,842.9616748380978,92
1715,2613374,Lisa,Rodriguez,24,77.82464843201376,3
1716,2616430,Thomas,Martinez,26,896.4940341502135,16
1717,2613466,Michael,Moore,54,392.0190111664921,45
1718,2613081,David,Brown,33,480.69002157479144,81
1719,2610629,Patricia,Davis,51,444.7336504216721,36
1720,2610269,Robert,Moore,52,531.2862229693549,19
1721,2615724,Jennifer,Martin,52,598.1684718857535,4
1722,2615897,David,Taylor,37,710.3434329791919,59
1723,2613432,James,Thomas,40,524.9403390752041,89
1724,2619472,Elizabeth,Moore,59,684.7732560088903,91
1725,2616276,Nancy,Miller,52,338.2974435907006,12
1726,2615895,Margaret,Smith,64,936.6808702579868,63
1727,2617115,Christopher,Smith,63,64.53101979976917,56
1728,2616656,David,Moore,40,545.5406085610936,27
1729,2610575,Margaret,Brown,21,87.39617602171468,68
1730,2617029,Thomas,Thompson,27,442.76703603693034,24
1731,2616099,Linda,Martin,60,257.5823576528299,81
1732,2619499,Richard,Lee,28,936.9034495826476,26
1733,2613192,Nancy,Martin,57,13.07538638594341,82
1734,2613178,Karen,Brown,26,391.20363114145704,22
1735,2616052,Lisa,Garcia,57,782.0427497069545,70
1736,2612734,Sarah,Williams,29,188.46141265146576,19
1737,2616116,Mary,Garcia,34,815.588204666253,34
1738,2613568,Robert,Gonzalez,49,859.7250878248238,11
1739,2619847,Karen,Thompson,40,708.00299964577,88
1740,2619771,John,Miller,32,209.06918242617078,45
1741,2612203,Lisa,White,68,272.03865658156235,37
1742,2611390,Thomas,Brown,45,166.93472869536197,23
1743,2611742,Sarah,Smith,69,184.06373720139968,40
1744,2611925,Jennifer,Garcia,55,36.492296475375326,43
1745,2610619,Charles,White,22,857.3150811982665,4
1746,2611274,Michael,Jones,57,528.5022874278358,82
1747,2610956,Karen,Gonzalez,35,327.7592238870516,94
1748,2611939,Jessica,Jackson,38,289.57699606340805,15
1749,2613953,Jennifer,Brown,32,544.6962964475864,23
1750,2610968,Linda,White,20,326.68482178994907,12
1751,2619508,Joseph,Garcia,63,863.717975010348,68
1752,2619235,Joseph,Gonzalez,43,210.95743503691077,68
1753,2610281,Joseph,Jones,32,882.3017914128527,52
1754,2616262,Sarah,Gonzalez,62,664.0924530034291,41
1755,2611058,James,Martinez,37,956.6292204549701,78
1756,2614293,David,Williams,38,15.107241635693436,59
1757,2615178,Robert,Thompson,43,59.09556571115648,58
1758,2616980,Robert,Gonzalez,58,500.8945939365732,59
1759,2619200,Christopher,Lopez,40,912.3788300320483,72
1760,2611229,Jennifer,Brown,66,730.7949515301451,23
1761,2619227,Mary,Martinez,68,622.1359325193333,1
1762,2614585,Jennifer,Williams,42,31.60215566018376,56
1763,2618467,Jessica,Taylor,21,354.16378841260934,75
1764,2612740,David,Rodriguez,69,345.85289290285726,91
1765,2612289,Patricia,Smith,27,542.0856822599058,4
1766,2611239,Margaret,Moore,39,257.8277793467618,29
1767,2615370,William,Rodriguez,20,267.15571517776004,17
1768,2610125,Margaret,Lee,36,620.8608000767593,49
1769,2617473,John,Martin,48,944.5675433141566,83
1770,2619400,Sarah,Rodriguez,26,660.1791036366953,51
1771,2615342,David,Johnson,46,668.1301239810351,49
1772,2617351,Patricia,Jackson,54,986.2148133881155,24
1773,2616638,James,Thomas,63,153.47816706979012,44
1774,2616570,Christopher,Williams,24,33.83477420036041,41
1775,2613249,Lisa,Thomas,55,745.5139507462982,57
1776,2619110,Sarah,Lee,41,438.7874331898721,56
1777,2617595,Charles,Gonzalez,25,428.82335475200625,32
1778,2616294,Sarah,Williams,51,225.30337636303233,31
1779,2616527,David,Martinez,43,506.8630405190385,16
1780,2615757,Linda,Perez,45,442.17234372487326,32
1781,2611969,Daniel,Moore,45,345.4500078463286,42
1782,2610891,James,Garcia,63,442.74515933841883,34
1783,2614470,Christopher,Garcia,24,383.83477072288986,99
1784,2617175,William,Moore,20,939.8963580895366,37
1785,2619556,Susan,Garcia,69,980.2516574758353,16
1786,2618320,Lisa,Garcia,39,839.900932511754,85
1787,2619206,Linda,Perez,55,990.4140910121249,13
1788,2619991,Thomas,Gonzalez,63,265.71942902918,82
1789,2616812,Elizabeth,Wilson,61,842.9251099189396,66
1790,2617519,Michael,Lee,35,406.629011902621,33
1791,2614612,Charles,Miller,29,746.1363977777535,82
1792,2619710,Jennifer,Gonzalez,48,201.39264063047324,92
1793,2611198,Christopher,Anderson,56,811.9560897413073,35
1794,2615238,Margaret,Lopez,22,83.46442615691952,37
1795,2616089,Margaret,Lee,61,270.5577067164037,76
1796,2616257,Charles,Smith,58,821.9526168471556,40
1797,2617705,Karen,Williams,46,747.1592218218515,8
1798,2613719,Joseph,Moore,60,501.2467549912892,54
1799,2610302,Mary,Perez,53,672.7927742902089,89
1800,2610986,Jessica,Davis,31,185.57402449592962,7
1801,2614440,Christopher,Johnson,61,667.7636223462799,2
1802,2614909,Elizabeth,Brown,35,7.976167341492535,97
1803,2613072,Sarah,Moore,24,833.2158673815061,56
1804,2613124,Michael,Gonzalez,40,516.2876079989436,97
1805,2619519,Linda,Anderson,50,943.8784516095817,57
1806,2618125,Elizabeth,Johnson,62,478.1642673227818,49
1807,2613291,Joseph,Martinez,33,433.0872823263411,87
1808,2614033,Linda,Johnson,54,450.052812397814,69
1809,2615105,Richard,Lee,68,359.72862027529607,78
1810,2610703,Susan,Lopez,42,166.67508384265395,8
1811,2618133,Linda,Jones,26,842.0627269455057,84
1812,2610574,Joseph,Lopez,45,389.0854077582948,63
1813,2615704,Susan,Thompson,26,529.1084281888585,82
1814,2617848,David,Smith,29,19.88691646343643,87
1815,2615208,Charles,Johnson,35,60.253872713999066,93
1816,2616924,Jessica,Thomas,44,597.1832294778445,71
1817,2613828,Karen,Perez,43,879.2280825136088,88
1818,2613230,Richard,Johnson,43,493.3958280260745,46
1819,2610488,Patricia,Thomas,27,164.97458060506332,89
1820,2617114,Thomas,Martin,34,116.1273143659689,78
1821,2619539,Charles,Thomas,68,899.7880013929239,67
1822,2613173,William,Garcia,49,701.6378540152571,46
1823,2611667,Daniel,Gonzalez,41,966.1955545114572,78
1824,2619829,Michael,Lopez,60,82.34862134389964,67
1825,2614114,James,Thompson,65,902.6128550234132,42
1826,2613553,Michael,Martinez,25,845.6323125268159,64
1827,2617761,Michael,Jones,47,893.1851829241538,73
1828,2611000,Nancy,Davis,43,5.762956607139547,53
1829,2619042,Michael,Garcia,41,741.9034805271947,71
1830,2611388,Linda,Jones,44,548.938114161639,90
1831,2615450,Sarah,Martin,32,573.1794337584197,7
1832,2613712,John,Perez,45,469.2019873527556,7
1833,2611367,Richard,Garcia,28,742.6769177482194,36
1834,2618189,Elizabeth,Perez,56,999.8392904764046,13
1835,2619013,Karen,Taylor,19,710.5383592741634,67
1836,2610454,Michael,Garcia,68,678.050416039323,20
1837,2619816,Christopher,Taylor,26,654.4377156800809,73
1838,2612772,Christopher,Jones,67,695.2116698473576,53
1839,2613726,Robert,Thompson,62,342.11246743083245,86
1840,2617232,Daniel,Taylor,40,320.2197436664187,52
1841,2614806,Margaret,Taylor,50,784.3379782705064,97
1842,2612190,Lisa,Gonzalez,36,53.08801735296554,61
1843,2619108,Michael,Perez,30,759.2477382033838,87
1844,2612875,Lisa,Miller,31,813.8415851695685,87
1845,2615592,Thomas,Perez,49,521.5979595862677,90
1846,2611440,Patricia,Lee,66,910.1480954130152,96
1847,2618927,Margaret,Garcia,39,473.08743714718446,61
1848,2616059,Daniel,Wilson,37,178.0866680958444,56
1849,2617010,Sarah,Thomas,50,361.3986487066728,92
1850,2617117,Charles,Williams,22,905.8675059310863,94
1851,2619153,Elizabeth,Rodriguez,37,993.738288324387,40
1852,2612989,John,Anderson,31,421.8539669894834,81
1853,2619218,John,Lee,44,166.84654559365785,63
1854,2616228,Thomas,Moore,43,286.32928023413785,57
1855,2616471,Elizabeth,Martinez,49,553.296342513964,82
1856,2612863,Thomas,Martinez,47,572.0959182771466,89
1857,2611177,Lisa,Thompson,44,630.05940669358,4
1858,2614760,Thomas,Williams,43,835.353372572547,26
1859,2610011,Christopher,Smith,35,711.2141516880278,95
1860,2615252,Patricia,Williams,62,260.84022650250694,62
1861,2614399,Christopher,Jones,40,395.0440606960004,76
1862,2618234,Daniel,Miller,61,839.8165838040135,54
1863,2619135,Jennifer,Williams,64,633.382670605711,62
1864,2615445,Susan,Brown,41,166.4180482447235,18
1865,2616570,Lisa,Taylor,21,325.5388040803185,10
1866,2619196,Nancy,Williams,58,791.0909124309013,36
1867,2618212,Thomas,Thompson,20,172.0941233233806,2
1868,2610406,Thomas,Brown,60,691.0506527207795,60
1869,2619206,Elizabeth,Johnson,47,563.5365362315731,89
1870,2614431,Michael,Wilson,64,147.47490640114512,47
1871,2615243,Sarah,Jones,33,688.8789240309364,73
1872,2616542,Richard,Lee,24,142.34897065516972,32
1873,2616936,John,Johnson,56,398.4355791096812,69
1874,2618906,Mary,Anderson,39,308.5599245245203,51
1875,2614146,Sarah,Hernandez,58,690.0099526869575,67
1876,2610140,Jennifer,Perez,48,782.3623566066523,81
1877,2614882,Jennifer,Martinez,66,168.31658195591348,77
1878,2616012,Richard,Martin,30,811.9967425989418,67
1879,2610963,Michael,Smith,58,7.214055994557822,92
1880,2617151,Robert,Jackson,58,530.058547342533,68
1881,2618564,Margaret,Wilson,69,516.7888898746738,82
1882,2613610,Michael,Thompson,46,623.8214307518198,56
1883,2619884,Mary,Perez,45,239.70053033467497,99
1884,2616894,Thomas,Wilson,61,9.856829930201428,14
1885,2617311,Richard,Smith,36,454.7629161413994,16
1886,2610105,Christopher,Rodriguez,40,71.40621125825453,76
1887,2615539,Christopher,Taylor,64,892.1938868068681,75
1888,2619873,Sarah,Wilson,67,173.6663256891734,66
1889,2616787,Nancy,Gonzalez,25,425.23296749866057,33
1890,2612137,Mary,Gonzalez,42,434.00039024038375,13
1891,2614445,Robert,Garcia,55,552.8646478382047,30
1892,2613530,Karen,Miller,55,782.5323487703972,26
1893,2611286,Michael,Johnson,52,472.14815050877957,82
1894,2617052,David,Davis,43,25.75326722047311,13
1895,2613654,David,White,20,771.1104111750894,68
1896,2617102,Lisa,Garcia,19,82.1733146208915,33
1897,2612359,Thomas,Williams,22,641.5532922588642,15
1898,2618105,Sarah,Moore,37,803.4295086518954,17
1899,2618636,Richard,Moore,29,282.69017248104376,6
1900,2616441,Lisa,Perez,55,449.1064816840312,5
1901,2615047,Robert,Thompson,33,14.335842185816627,33
1902,2618227,Nancy,Garcia,54,803.8751995898854,54
1903,2615203,Sarah,Hernandez,55,703.2610899208192,16
1904,2619667,Lisa,Williams,53,231.38739438784307,46
1905,2611798,Lisa,Thomas,63,390.2261978657893,24
1906,2619600,Sarah,Jones,46,695.3165018011114,5
1907,2615291,Sarah,White,52,358.1631218512067,67
1908,2615495,Jessica,Perez,66,162.41477555769978,99
1909,2619900,Jennifer,Johnson,54,518.5055288779082,91
1910,2616284,Mary,Anderson,38,723.5675702864398,76
1911,2617285,Jessica,Thomas,38,320.80950700294585,50
1912,2611300,Sarah,Miller,45,121.7722716444578,41
1913,2616869,Daniel,Thomas,23,829.5441618119768,89
1914,2619435,Nancy,White,37,252.8018664471231,55
1915,2613097,Richard,Brown,53,512.8149541066065,81
1916,2614616,Joseph,Thomas,30,691.343149489243,20
1917,2610009,Susan,Taylor,57,317.07520039422076,92
1918,2615752,William,Johnson,28,648.6365373724184,50
1919,2619852,Karen,Thomas,41,459.7095064415283,35
1920,2616295,Christopher,Brown,36,570.4366551238461,50
1921,2614815,Jessica,Miller,40,590.5761036169426,79
1922,2611072,Nancy,Moore,48,824.1506868968862,33
1923,2613225,Patricia,Garcia,54,656.3262734353365,67
1924,2611316,Linda,Moore,54,264.3066921844105,71
1925,2615699,Linda,Miller,20,59.60434113844626,10
1926,2616807,Lisa,Johnson,51,1.9855440751327391,90
1927,2616674,Lisa,Jackson,46,904.4173847669955,41
1928,2613683,Sarah,Rodriguez,20,942.1100518022063,40
1929,2617227,Margaret,Brown,32,94.11148766466792,6
1930,2613273,Elizabeth,Wilson,24,487.053618282248,33
1931,2617000,Christopher,Jones,20,151.59520346053446,16
1932,2610145,Thomas,Miller,64,948.7490867040847,24
1933,2615010,James,Davis,60,246.83251682252373,94
1934,2613040,Karen,Anderson,33,501.64709559699895,60
1935,2619654,Elizabeth,Jackson,62,165.62019173291677,74
1936,2619776,Christopher,Hernandez,51,332.7610845030623,11
1937,2610482,Patricia,Martin,37,266.8063609271809,44
1938,2613179,James,Thompson,61,475.4260429721856,86
1939,2611249,Patricia,Brown,56,419.78196202214843,3
1940,2610630,Patricia,Moore,50,330.79779460037525,38
1941,2618853,Patricia,Wilson,31,105.87761764841208,40
1942,2612852,Thomas,Garcia,59,484.48702200694817,87
1943,2610987,William,Thomas,52,850.2080180915523,19
1944,2617622,Charles,Moore,28,730.223336585566,40
1945,2617327,Richard,Smith,37,720.5748841626695,53
1946,2619738,Patricia,Davis,47,366.0917367453087,77
1947,2618841,Robert,Smith,45,708.4190806820513,36
1948,2619160,Richard,Smith,32,465.5314813999186,67
1949,2611100,Daniel,Jackson,55,150.2760908381693,86
1950,2616652,Sarah,Lee,67,419.049749978051,89
1951,2618632,Lisa,Martinez,30,132.73863103159744,20
1952,2617421,Robert,Moore,64,114.48281890653588,28
1953,2615016,Linda,Lopez,52,23.059308457610726,57
1954,2610769,Sarah,Taylor,64,282.85430096941656,3
1955,2611343,James,Smith,41,330.87478424194484,86
1956,2614358,Daniel,Davis,18,699.4437129384926,37
1957,2619769,Jennifer,Martinez,59,538.0047848847837,18
1958,2616780,David,Martinez,41,858.4497120533119,84
1959,2616602,Sarah,Moore,44,176.47062670565649,46
1960,2612349,Robert,Rodriguez,35,265.95664585981405,5
1961,2615699,Sarah,Johnson,43,941.0761111434157,73
1962,2611241,Michael,Williams,46,444.04524777981436,93
1963,2611125,Charles,Johnson,25,789.0509430486558,81
1964,2619382,James,Garcia,61,492.16764864948914,76
1965,2616764,William,Thompson,43,471.08565702574754,57
1966,2615101,Karen,Lopez,22,148.1162880296424,26
1967,2617843,Richard,Perez,50,851.1996109485862,33
1968,2610072,Joseph,Jackson,57,78.35528054763464,97
1969,2615472,John,Anderson,22,310.26109465304154,36
1970,2615189,Margaret,Jackson,66,673.4680717201794,93
1971,2612472,Elizabeth,Lopez,64,507.2575508080298,22
1972,2610707,William,Moore,53,881.3783269715361,82
1973,2611804,Richard,Thomas,30,39.297952787915925,17
1974,2616704,Sarah,Johnson,34,649.4075194997301,44
1975,2613713,John,Hernandez,30,477.46547062712483,52
1976,2615051,Lisa,Lopez,42,154.31182346765092,88
1977,2612475,Daniel,Jones,19,743.2519071125935,22
1978,2613610,Joseph,White,41,411.30685540602394,69
1979,2614255,Thomas,Garcia,53,531.5819042366835,1
1980,2617397,Jessica,Hernandez,42,967.2660663631083,83
1981,2611735,Michael,Lee,51,486.2300810251886,30
1982,2619777,Nancy,Martinez,29,823.3728655586427,39
1983,2618258,Sarah,Brown,36,769.5775233412443,79
1984,2617979,Christopher,Rodriguez,67,662.754591513799,35
1985,2612428,Linda,Lopez,59,896.8121433503337,69
1986,2617426,Patricia,Martinez,47,251.6016469371809,70
1987,2618533,Nancy,Wilson,54,820.7712314676631,89
1988,2615249,Margaret,Jones,60,377.78748839734254,11
1989,2615291,Joseph,Smith,18,812.4908900812213,51
1990,2612817,Robert,Jones,20,493.78868454551105,63
1991,2619424,Richard,Thomas,66,857.7092529432358,86
1992,2613874,Jennifer,Jones,43,894.8435376929863,34
1993,2619686,Robert,Jones,32,597.6438756841155,55
1994,2614211,Thomas,Moore,63,507.6269568312449,78
1995,2610661,Michael,Garcia,64,783.2801433323342,73
1996,2613374,Jennifer,Lee,65,266.98620317917334,20
1997,2619208,Mary,Moore,45,15.34868124891442,80
1998,2610207,David,Martinez,21,407.09458275476953,58
1999,2612665,Michael,Anderson,36,507.77413289677685,81
2000,2612493,Lisa,White,41,297.2627194387565,17
2001,2616813,Christopher,Perez,57,383.3618817377674,34
2002,2610632,Linda,Hernandez,23,133.05823291609465,75
2003,2613083,Robert,Jackson,33,277.289903367794,99
2004,2613719,Karen,Gonzalez,49,240.09534791457355,62
2005,2617123,Lisa,Martin,47,300.98685382677013,34
2006,2611679,Sarah,Williams,52,299.05411054065246,72
2007,2610236,Jessica,Thomas,25,558.9683710476135,19
2008,2617446,Susan,Miller,22,250.5969401960727,97
2009,2614443,Thomas,Lopez,54,940.9612633398885,87
2010,2616770,Robert,Anderson,29,511.2748303633349,66
2011,2619732,Jessica,Davis,42,128.9660064097674,72
2012,2616099,Jennifer,Thompson,50,279.6062705242839,93
2013,2618555,Joseph,Taylor,56,729.757496135654,42
2014,2612368,Michael,Smith,41,13.659038380727463,51
2015,2610285,Jessica,Lee,28,937.817986196951,71
2016,2610148,Karen,Davis,59,445.17692172580615,49
2017,2614037,James,Wilson,52,521.0790229509968,29
2018,2616549,Jennifer,Martinez,57,988.412235839528,95
2019,2617121,John,Jackson,18,503.4030859993316,30
2020,2619958,Robert,Davis,25,947.7439944619725,99
2021,2614895,Susan,Jackson,40,915.2311157931542,25
2022,2615280,David,Brown,37,941.3155286662127,68
2023,2611012,Richard,Martinez,49,812.3730574923638,62
2024,2619715,Sarah,Thompson,28,296.3980845577312,38
2025,2612785,Karen,Williams,24,346.3824837859815,17
2026,2613725,Thomas,Brown,47,364.98406818064086,74
2027,2614576,Thomas,Thomas,65,979.1808396121952,1
2028,2615782,David,White,56,360.75550397214863,18
2029,2616257,Nancy,Brown,30,108.68930921838049,63
2030,2619793,Elizabeth,Martin,59,778.3288946351516,46
2031,2612408,Sarah,Martin,66,366.06329158205256,19
2032,2610340,Mary,Gonzalez,20,620.9359117258434,50
2033,2612817,Thomas,Lee,24,924.3604122639671,96
2034,2612496,Lisa,Taylor,60,575.5055767780443,54
2035,2615962,Nancy,Thompson,30,637.7001783578879,31
2036,2615299,Elizabeth,Thomas,54,642.862564465136,97
2037,2619917,Richard,Taylor,42,612.3991857585153,86
2038,2617574,Susan,Garcia,40,159.7693774809541,65
2039,2611689,Joseph,Williams,68,456.41541474875544,46
2040,2613267,Michael,Martin,64,7.664019977058456,35
2041,2614406,Lisa,White,50,626.2648040753331,49
2042,2618453,Christopher,Brown,22,575.3582950262389,81
2043,2611442,Richard,Davis,49,318.1372192408211,34
2044,2618597,Susan,Martin,47,523.8955031702037,29
2045,2614437,Susan,Rodriguez,48,493.0577819080767,6
2046,2615435,Mary,Perez,30,250.9152159422512,1
2047,2618435,Robert,Smith,59,293.28754809259294,55
2048,2614107,Mary,Gonzalez,22,762.5409966287507,27
2049,2610560,Daniel,Johnson,40,755.7323191817289,12
2050,2618785,Nancy,Thompson,18,469.7821502398424,4
2051,2615548,Richard,Martinez,27,717.5089524159796,80
2052,2611826,John,Thompson,67,450.80128023093613,52
2053,2617629,David,Jackson,44,851.3740348961321,11
2054,2618325,Sarah,Taylor,25,332.8066822086133,52
2055,2613138,James,White,69,927.292499845401,84
2056,2617693,Charles,Gonzalez,20,542.2836505646709,26
2057,2618264,David,Wilson,36,535.6878610797507,28
2058,2617842,William,Hernandez,68,670.8103843260436,72
2059,2616721,Jessica,Martinez,19,340.8560108146844,66
2060,2617002,William,Miller,66,724.3295709071343,90
2061,2614225,Michael,Martinez,48,320.4251026341199,27
2062,2612978,Sarah,White,65,397.53882995878564,97
2063,2617373,John,Smith,27,674.7034367930568,55
2064,2615907,Charles,Wilson,33,378.4491013013814,71
2065,2616097,Patricia,Williams,54,199.9741226880607,54
2066,2615656,Michael,Gonzalez,37,871.9014587755067,46
2067,2618984,Daniel,Johnson,20,922.1553807938861,36
2068,2614259,Susan,Taylor,52,626.7310498074486,21
2069,2618286,Karen,Lee,51,811.1507711978535,49
2070,2615901,Robert,Williams,38,986.652354774753,34
2071,2619325,Daniel,Anderson,53,614.7747518198257,87
2072,2614917,Daniel,Davis,49,908.7926432500135,34
2073,2618429,Lisa,Garcia,35,359.25474972034766,40
2074,2612530,Elizabeth,Rodriguez,51,700.4724358871861,7
2075,2611960,Susan,Hernandez,55,55.80546629684635,90
2076,2617045,Linda,Perez,20,788.9715556101448,52
2077,2611048,Charles,Johnson,20,829.8031447295674,49
2078,2615772,Joseph,Rodriguez,44,401.1754364739919,81
2079,2612529,James,Moore,19,638.9550158773296,95
2080,2612964,John,Jackson,20,858.3611023923586,89
2081,2617137,Karen,Perez,34,883.6081645090502,37
2082,2610963,Karen,Moore,63,106.53152431660095,62
2083,2610536,Mary,Jones,56,827.4877465328974,15
2084,2617340,Robert,Moore,55,274.2433519261003,2
2085,2617179,James,Lopez,57,727.3068963377434,11
2086,2617967,Elizabeth,Brown,36,325.16415349255533,96
2087,2618734,Nancy,Anderson,36,56.32967063057714,94
2088,2610845,Elizabeth,Hernandez,61,209.87070985110756,17
2089,2615777,Robert,Jackson,22,408.67177582708405,88
2090,2613036,Karen,Jones,22,741.2286200610425,45
2091,2615947,Christopher,Garcia,31,100.7036273123576,68
2092,2612494,Joseph,Gonzalez,44,812.9341249001598,61
2093,2612719,Nancy,Thompson,66,996.9510919624106,46
2094,2611884,Linda,Martinez,65,788.2576431791254,32
2095,2614349,Thomas,White,53,473.73652002888144,19
2096,2615179,Susan,Wilson,57,568.1602108459464,67
2097,2616610,Christopher,Brown,52,6.160508302674561,4
2098,2616430,Susan,Martin,38,209.27383785539743,25
2099,2617154,James,Thompson,22,898.9881314600455,73
2100,2616488,Patricia,Lopez,41,21.729402735185865,21
2101,2614737,Linda,Anderson,56,904.7949528969818,87
2102,2616525,James,Martinez,67,113.2526081281674,93
2103,2613850,Joseph,Hernandez,41,133.07412995883428,94
2104,2610689,Karen,Rodriguez,57,175.3499108569224,89
2105,2615175,James,Hernandez,60,799.3853249551963,93
2106,2618648,David,Johnson,63,478.1865753423794,98
2107,2615078,Daniel,Gonzalez,67,145.19663023004236,14
2108,2615448,Mary,Perez,30,686.801819665325,22
2109,2611179,James,Davis,55,940.6883663257773,48
2110,2619074,Susan,Lee,62,572.4514742474719,51
2111,2616406,Sarah,Lee,18,98.7000057205385,80
2112,2618591,Lisa,Davis,60,54.750606177539794,11
2113,2616907,Lisa,Smith,56,795.8723598757608,59
2114,2618800,Elizabeth,Garcia,27,626.083652374435,14
2115,2611638,Karen,Gonzalez,19,922.6573391246013,7
2116,2615671,Joseph,Rodriguez,33,547.2501510479879,69
2117,2616928,Thomas,Garcia,54,62.39540324305337,58
2118,2611382,Elizabeth,Anderson,33,403.68684999865025,40
2119,2611403,John,Thompson,40,657.9906885914179,93
2120,2619011,Christopher,Thomas,43,384.88535093726307,81
2121,2613292,Sarah,Brown,33,999.591396740233,94
2122,2619011,Jennifer,Taylor,44,405.37861367374506,25
2123,2610419,John,Rodriguez,64,546.2361264475502,78
2124,2614517,William,Lopez,58,225.39203262367946,42
2125,2613302,David,Perez,47,152.13820430219172,86
2126,2617857,Christopher,Jackson,50,645.3055385632509,44
2127,2619700,Richard,Martin,49,588.6127469156821,5
2128,2617870,Karen,Lopez,26,4.338857406284258,28
2129,2615693,Lisa,Perez,28,284.78153479774215,76
2130,2610767,Margaret,Garcia,54,643.5795730129144,60
2131,2612044,Lisa,Lopez,23,812.2493457324497,77
2132,2611549,Patricia,Rodriguez,47,312.3686530398443,21
2133,2619956,Lisa,Martin,57,647.4363692888538,96
2134,2616140,Margaret,Jones,32,265.2579301508462,49
2135,2613716,Linda,Lee,65,690.3798946292362,56
2136,2614481,Richard,Williams,47,697.9479986624625,57
2137,2617898,Elizabeth,Johnson,35,130.22346551959006,85
2138,2616548,Mary,Davis,29,665.0897839770049,61
2139,2612293,Linda,Martinez,21,333.5671816803697,38
2140,2614837,Jennifer,Anderson,33,172.5949315926274,73
2141,2617758,Sarah,Rodriguez,40,500.3612327737742,2
2142,2616793,Karen,Martinez,28,452.29668390872126,3
2143,2617638,Thomas,Hernandez,41,773.874811061997,43
2144,2617993,Jennifer,Rodriguez,39,84.51550916121853,74
2145,2616007,Richard,Wilson,56,789.7532688317809,35
2146,2615542,Daniel,Jones,32,106.08236210929567,73
2147,2619092,Jessica,Rodriguez,66,207.4590280790619,40
2148,2616356,Christopher,Brown,32,515.882118329671,96
2149,2618433,Elizabeth,Johnson,27,463.1746000224245,85
2150,2617380,Margaret,Jackson,45,988.8589747340482,58
2151,2612385,David,Smith,53,589.4737132624393,34
2152,2614268,Richard,Lee,34,327.4355952469139,25
2153,2610671,Susan,Smith,53,900.1488685439856,56
2154,2610163,William,Lopez,39,312.21495678250363,32
2155,2618656,Patricia,Hernandez,40,273.77563518829004,22
2156,2614592,Michael,Smith,46,494.37179519885945,89
2157,2614795,Margaret,Wilson,39,913.1747844730791,65
2158,2614798,Lisa,Hernandez,28,708.5142552588386,21
2159,2616036,Mary,Miller,53,677.4832154673305,80
